CREDIT_UTILIZATION_RATIO,AGE,BANK_TENURE,MONTHLY_INCOME
1.6158344105562736,40.59,8.34,26995.36
1.959304159838782,75.84,24.94,833911.7
0.0,47.58,18.91,199999.58
25.23934347433024,29.17,1.0,212580.69
42.86131945052395,40.34,1.0,99999.34
124.60998390535694,39.2,14.45,161250.96
0.0013374821111767,49.99,1.0,29746.56
0.0007157843501751,33.69,1.0,15000.69
58.23090184376682,34.85,12.74,19999.85
28.37232823447594,32.35,1.0,203709.75
49.75858104839934,31.89,8.05,250001.89
24.459575034251447,41.99,9.14,149998.99
0.0036248685985133,34.9,10.91,20001.9
46.51282826420446,39.6,18.72,102815.2
48.6078148151816,60.62,11.41,99999.62
0.0006923028994414,34.23,1.0,101558.24
9.384851537871157,33.18,8.22,14584.32
93.44274131289576,29.86,7.37,139291.86
10.865875280342454,42.19,10.76,50000.19
49.58557966222881,37.27,10.64,89324.67
2.684884023548575,35.73,9.8,283556.62
3.504185407965668,34.97,8.38,25684.99
-0.0141019883803616,29.65,1.0,29999.65
-2.0444448624198384e-05,48.03,21.66,499999.03
7.833421303514358,55.84,23.06,218148.39
-27.778061729026067,37.32,1.0,59999.32
0.4873787977989655,38.28,17.15,129999.28
0.0017249702442632,27.32,1.0,37994.77
0.00211424101319,48.25,10.31,19999.25
-0.0001200001440001,37.15,1.56,40000.15
101.80060161867917,32.27,1.0,9998.27
3.65712325335163,56.83,17.9,97990.68
20.934692199138325,41.37,13.73,40000.37
15.195806137560805,40.7,9.38,49999.7
47.44309722470364,46.32,11.33,468473.33
69.13754683441135,37.92,11.71,531955.42
51.21174681762022,30.08,1.0,695897.47
63.31487463759191,55.79,26.14,131999.79
0.5116371527219618,38.6,17.19,75325.44
115.3741363706413,39.44,13.0,20671.27
5.79275928400411,25.42,1.0,66417.27
59.29352987798581,51.89,19.16,343184.26
0.0002313720136882,39.02,15.09,100002.02
62.01357979289108,51.89,19.16,343184.26
108.94940509361828,27.89,7.19,392428.06
1.0193732925142809,34.96,14.6,90545.56
52.99574101217605,56.76,24.49,223325.09
0.1404804557486564,64.04,22.84,833549.62
27.44314470710217,29.49,1.0,271640.0
-0.0004083350007012,49.53,1.0,41788.14
2.051946835844253,60.87,30.18,483979.05
6.688849768202874,42.78,22.76,70001.78
11.691048392633096,31.8,7.24,19999.8
12.74768940554543,59.72,1.0,81913.85
21.985026833245524,45.82,8.4,194378.57
37.98114424576983,46.85,8.88,19998.85
0.8193411474814066,52.93,23.64,549089.27
1.2599998412400195e-05,67.39,24.5,230981.76
0.0016666388893518,41.25,8.44,21359.44
7.530497719993652,34.04,12.2,43333.37
39.21700060781216,36.65,1.0,24000.65
139.51098450740227,26.17,1.69,45784.06
85.58436555728093,32.64,0.94,24999.64
19.654060311458853,26.96,1.0,90899.27
5.720435572043557,59.25,18.73,298318.24
4.2935609748104575,61.58,16.6,154910.2
233.1530699198628,44.08,1.0,399999.08
131.0947514399928,58.03,1.0,65001.03
29.584167338025907,31.83,1.0,118624.15
1.2963943949829166,58.23,23.64,346262.67
23.565886529215145,44.27,9.26,303001.27
0.2690985351572346,39.06,14.27,151153.63
-0.0014500210253048,56.28,13.8,50002.28
59.80496285121159,36.98,15.7,19999.98
-0.4999209993153273,31.78,9.97,9999.78
36.76239435776767,33.59,15.03,28101.6
-0.0527209627770003,38.42,8.38,25000.42
1.3444067615645496,82.42,26.73,118276.81
37.27163346811049,34.88,18.89,179998.88
46.40727365334013,33.87,14.9,89042.12
39.62862242494148,40.47,15.61,90001.47
2.090212111691186,33.57,14.36,38000.57
10.639878610398048,30.75,21.16,79909.23
-0.0057146122635579,46.62,16.63,86990.41
0.9859358798189116,46.6,21.12,234736.67
0.0008714209776171,41.31,11.55,100893.06
101.26760937620088,39.42,13.81,89895.31
0.0038212825438456,34.54,11.36,147945.93
9.99999000001e-05,44.16,7.81,135992.66
-0.4005868887751638,27.94,1.0,64999.94
54.90084949412888,30.09,1.0,22601.09
0.5593801366178127,49.25,24.56,357905.93
49.59081654468343,52.31,16.01,84138.27
-0.1587908859448107,47.95,9.78,178238.83
101.7590677794488,52.17,12.23,844455.3
3.6946273333333326,28.52,7.25,150833.06
52.76248440065729,24.59,1.0,74264.81
4.721268996039249,52.16,12.77,99241.07
69.73913624837162,49.84,7.85,14030.07
97.8128736967982,27.9,1.0,78312.32
25.30988493676304,33.36,1.0,359506.43
-1.844730328784536,43.74,11.26,30943.74
-0.0555904282167898,45.12,20.57,266917.75
59.82808344353625,38.96,1.0,104980.58
101.88530769230768,45.84,13.03,221528.56
32.044000330900985,55.23,1.0,107999.23
109.72035712404788,23.65,1.0,877812.78
1.3577240659889236,53.83,27.16,4645253.83
1.38241214484116,32.49,11.68,90483.61
-0.0001785717474495,35.95,18.19,40978.18
3.399998844000394e-05,63.7,25.05,141756.4
-5.000000250000013e-06,73.18,25.38,3063439.24
81.68962517676538,42.04,7.48,104811.34
-0.0011538594676092,30.02,7.96,25333.36
8.083033587463312,57.56,1.0,16015.56
18.70473347291072,44.2,20.61,173296.62
35.557844221077886,27.91,8.75,52800.91
-0.0001479168854603,47.64,24.04,64201.25
19.292346339562283,29.16,1.0,15941.18
34.081427870608444,39.56,15.08,371714.07
19.06787714789892,70.07,27.37,2273205.21
100.05769235207104,43.76,12.72,215928.68
17.154161986680034,45.36,12.14,300143.48
-0.8721838004177282,56.06,8.49,7998.06
0.3069791494875348,40.73,8.4,399998.73
90.98704578241288,47.22,24.24,519898.02
-0.0005046167043821,56.58,12.34,49999.58
4.27365123973142,35.49,14.49,309013.97
49.10318970249419,30.41,1.0,68413.71
10.911203148932453,30.48,8.05,282002.25
-0.0001800003240005,39.41,12.66,357565.38
10.425569940476995,50.06,25.39,276462.83
12.79117306512973,59.68,8.55,10000.68
132.06977117520674,44.3,11.03,160001.3
26.004991095732272,36.78,1.0,27085.12
30.56157203040867,38.36,12.07,46205.14
84.91175901639654,56.84,10.99,290000.84
-0.0063845564502481,27.64,1.0,4998.64
398.5601757566639,51.16,15.83,342595.97
123.55132832587353,50.73,9.07,68183.9
4.778447362468601,40.25,8.14,49975.25
3.498936389507005,41.31,11.55,100893.06
9.312169242550638,45.93,19.67,239999.93
85.2988008565953,45.25,13.89,249999.25
3.944423666542,39.41,12.66,357565.38
104.56086789557116,57.33,22.42,177452.83
0.0001620792480061,37.33,0.59,93667.33
-0.0001148149466393,25.76,1.0,49999.76
0.000219999516001,34.1,0.17,91999.1
-0.0091008281753639,28.47,1.0,25273.66
-0.5782347506418194,36.77,7.74,28780.67
39.37508343704111,35.9,7.8,71636.69
-4.031953527959337,24.84,14.44,64691.96
179.20725469737485,46.4,16.23,85745.98
228.771115089136,49.21,19.82,183959.76
14.790979081361174,57.22,25.03,167502.9
0.0009714191347855,33.74,1.69,34999.74
5.714285387755121e-06,62.04,19.36,97380.54
9.074832069992537,44.75,13.2,313851.38
0.3197912901580005,37.4,14.22,253274.84
7.5227165544847265,28.36,1.0,26940.86
-0.0005352969830603,29.7,16.51,26085.55
21.009472793096915,47.7,19.66,155298.56
-0.4998613101913919,47.95,12.95,955160.31
-0.0007519436386459,26.13,1.04,43000.13
9.395393049605198,48.9,18.27,416667.57
34.07037512580826,32.39,1.0,82426.34
71.35303186404339,31.46,9.79,32849.89
1.2912307029356047,38.24,1.0,30000.24
0.0010869447071227,34.16,8.67,36275.76
95.5015646424616,56.08,19.54,100062.96
5.349463756219697,73.15,24.02,1.0
19.239209690358987,24.65,1.0,82598.33
1.9149375461959348,62.32,22.45,395959.81
78.70731587932067,32.03,1.36,62000.03
1.5272621517671467,26.7,1.0,23735.78
219.24140190422548,34.69,1.0,3067584.5
3.653221486118552,30.3,1.0,51951.61
0.0010749884438742,27.87,1.0,45485.97
112.09463532022308,42.83,12.24,1.83
132.94521504495728,37.13,7.12,15000.13
0.130701709736066,36.79,18.94,50000.79
61.347840737436165,34.09,8.61,292407.92
19.626372617295644,39.97,13.31,204871.87
0.000391998463366,26.77,11.84,49999.77
-0.0034732967601545,36.63,10.52,227130.01
83.95697733997096,37.49,1.39,38000.49
5.999998971428748e-05,67.54,22.1,300001.54
49.06935095054808,24.64,9.51,26324.89
66.64494936560942,29.05,9.07,79282.32
47.915661566289415,28.35,1.0,91079.5
-0.001844478464825,40.27,13.46,71645.72
80.27459754952719,73.62,25.22,136498.62
32.071086829318205,33.17,1.0,650000.17
0.1491800961382842,52.41,25.74,111347.84
24.21340689256232,32.61,15.16,365948.19
5.072048562105566,71.07,23.41,165464.86
31.581491321348448,30.95,1.68,16800.95
20.405902540094484,41.41,20.27,114096.25
0.0015391919947898,65.73,25.78,50001.73
83.39546096337902,29.68,7.9,52643.66
1.0050238065309485,77.02,19.1,10188010.56
107.81061983418071,27.31,1.0,55896.37
8.0044378988756,40.64,11.69,28333.97
150.89094673907158,50.38,16.15,646633.33
49.58019678150866,26.95,1.03,48385.02
30.417937418706632,41.72,17.79,153247.47
134.43716248303886,53.46,15.7,30182.05
10.859829181619212,32.92,10.07,50222.77
81.8440479232536,41.92,9.15,74166.02
14.635076434168596,55.99,10.82,296248.99
109.82430757765576,49.53,23.62,119228.35
15.80830952396131,45.94,18.72,418593.09
59.940802925031946,31.51,9.92,19999.51
100.07500033187648,44.18,18.81,1200000.18
8.148337778915561,61.93,22.12,10000.93
52.36450055657631,31.02,8.91,130191.72
12.105802529695852,30.11,7.49,252139.04
-0.0032134095982544,45.42,10.28,57042.41
173.99719241808057,39.89,7.44,110457.64
51.2803981967642,37.03,8.52,626217.53
31.354424849102315,41.04,1.0,49142.88
6.7510420563750175,61.18,26.53,113633.33
0.8879646014159294,44.56,22.66,717728.67
2.485428913780264,59.22,20.34,4215033.79
0.0020666239564382,35.55,1.0,20086.53
114.50958792831824,31.07,1.0,61440.71
-0.0007633355215618,52.49,18.32,160000.49
36.65976729359817,47.63,1.0,41428.63
-0.000280770019085,69.7,23.8,970544.07
54.81328649127308,50.49,13.36,1056932.02
58.54505520268577,46.65,20.2,278526.3
215.3453637106369,46.8,1.0,62963.8
36.587532753792686,56.56,18.97,58332.89
51.51465485017352,27.01,1.0,69275.03
20.28162731674403,37.75,18.02,55635.81
2.386735248330739,72.74,20.76,41999.74
224.8069795319201,27.39,1.0,139068.62
26.020947212649126,48.26,1.0,39649.33
2.800981905161144,34.47,7.99,237985.87
-0.0002500006250015,32.66,7.14,35000.66
67.93391383598562,32.08,15.0,54662.64
0.0013428391104462,50.61,12.57,50001.61
64.8617313933612,31.6,11.47,159316.99
-0.0008583407007576,26.2,1.0,33428.02
-0.0049835816818204,39.11,1.0,22516.01
27.07026061275748,49.77,1.0,200001.77
68.07989223195689,35.76,1.69,40149.84
22.305683676884325,37.96,24.35,2221376.58
139.30649983307893,48.09,8.45,53742.23
-0.0204195385317902,39.58,15.94,325153.56
29.88622190304524,32.06,8.28,399934.35
101.94616682933732,39.2,15.37,2698518.04
12.526746623544508,28.88,0.52,13998.88
51.99744302493051,40.64,1.11,40000.64
81.27902768934051,36.99,12.39,38656.04
13.364504376907185,30.44,1.0,126312.65
57.58558539757611,31.1,7.75,49082.7
0.6687129115091984,69.62,26.95,312500.62
66.19995693590181,66.0,16.71,5130101.0
292.3360895353434,32.39,1.0,11689.39
-1.7503072429697513,75.53,25.88,54999.53
15.033989585212662,46.18,17.58,330808.12
-0.0255813734712379,72.14,29.45,43087.97
190.801566400482,39.34,8.97,63524.11
-0.0004215696607099,41.91,13.94,99999.91
-0.0028000784021952,27.89,1.0,32998.09
220.513527252424,34.74,11.07,110574.96
10.59262940162446,24.39,1.0,28310.07
1.921650831855552,74.47,25.69,3538512.24
25.2243599040455,43.65,10.42,165146.24
38.22333651191612,47.12,13.65,35001.12
-4.69011945265234e-05,45.53,20.83,657351.86
286.4805023324312,44.09,1.0,825711.93
-0.0009300086490804,31.13,1.3,325997.8
2.6903225632024745,31.88,9.9,58662.23
0.899723201730396,49.12,15.5,212354.62
45.95962048828336,66.56,1.0,500001.56
0.4273146577297692,60.83,15.97,98884.83
-0.0007400054760405,30.52,1.32,24999.52
50.20921169038264,33.54,11.74,165495.69
114.60459213966767,48.19,9.34,191608.18
35.27885073569604,40.1,12.98,77754.6
39.06112499755555,32.17,10.75,108397.74
33.60637911202174,57.86,11.69,127554.44
28.872197682600103,34.4,1.0,128963.17
13.521084703475678,43.39,25.49,165137.61
28.286861686746185,28.41,1.0,105676.44
-0.0172372503559294,43.78,8.28,24085.75
42.40632084174184,33.95,13.25,126478.7
-0.0007153897331727,33.7,8.67,16338.04
66.65714946614558,73.49,20.3,999999.49
26.93345762214972,71.02,27.36,250001.02
2.613723907532873,43.39,20.69,292854.26
110.52350295622912,51.17,19.57,719505.36
103.9355128987444,27.16,1.0,140267.97
46.62503319376162,46.3,14.96,219299.3
-0.0026111555007546,32.78,8.11,79999.78
-0.0037274116580708,29.53,9.84,24999.53
-0.0046222766623695,31.01,1.0,64953.38
4.669055200955414,27.42,1.0,21913.8
57.97283683623101,31.43,7.14,20880.29
50.67103288832882,42.97,1.0,99998.97
45.568314462649134,58.35,12.97,1700360.55
-0.0003376634778247,76.4,25.8,838873.82
128.0717473080653,59.95,9.48,77999.95
22.675380217441383,70.64,25.97,1101566.49
-0.0019588154372634,50.8,20.58,9998.8
56.185078275074986,38.78,9.47,45303.53
6.1188083385858745,26.3,1.0,44234.61
62.15191480032769,38.96,11.15,53326.02
-7.727278698351723e-05,42.28,0.86,220000.28
60.28527807778978,28.14,1.0,163939.92
47.91159867591582,40.52,18.62,132314.42
69.84245288809961,34.49,7.04,331315.46
36.79797854148544,33.85,1.0,62733.86
43.60800046338918,45.97,15.04,544771.85
141.92650807065988,45.0,12.08,249376.75
0.0001499997750003,55.26,23.35,26250.26
0.000340276619892,65.96,8.55,25561.96
60.67863379888725,29.13,9.67,27676.98
0.8903642849165712,54.49,11.68,116931.35
-2.2565554228744613,56.84,14.25,255368.51
101.85682307606538,35.26,11.49,74129.36
0.0025285074934533,55.57,8.54,149999.57
54.944017342296,55.71,1.0,584999.71
27.174873339223147,34.46,14.24,71182.21
46.453523495351625,48.25,23.35,953668.88
100.46259742361704,52.17,12.23,844455.3
25.913715057964527,37.08,11.72,45376.08
16.21196681351151,70.73,21.14,249998.73
95.97618457147584,29.43,9.53,676730.8
48.025413725546805,37.66,1.0,75787.57
0.6771026509105963,34.95,0.3,102585.95
-0.0034001156039305,46.55,9.78,30000.55
15.506086606077968,81.35,29.19,1016075.58
2.447341451354896,61.48,23.81,156337.42
4.206242278154821,71.54,27.85,1081809.87
27.94690428026822,46.8,7.12,31339.56
109.6157023041342,73.99,1.94,44286.99
62.513578640690135,54.57,15.22,93470.24
13.060584366642804,70.0,14.92,581376.55
73.14760154120566,34.08,1.0,30665.75
0.0003700773705798,37.11,14.99,14999.11
3.577227618952108,62.89,9.33,94394.56
-0.0135018227460707,38.4,14.29,16785.89
-0.0002336961983117,33.29,1.0,184668.29
95.02996630010496,32.5,7.51,80039.94
9.940476985711804,63.92,26.22,199998.92
-0.0020666115570251,31.09,8.73,2799848.29
17.3010824270251,40.46,10.8,18983.79
68.33641549476033,40.16,13.98,156484.76
0.4096503160989752,40.36,1.0,59760.02
0.0017999676005831,25.88,1.0,22264.23
1.706117806504568,58.14,25.5,254010.44
-0.0010500110251157,35.67,9.51,162881.61
-16.939377071438017,35.02,1.0,17503.53
13.86192980040358,27.45,9.22,164588.39
4.16907267487875,65.19,18.41,739970.03
110.82400728381108,30.62,1.0,75151.42
116.44917540793249,47.28,1.0,249999.28
46.8141054985183,26.92,10.11,102030.01
153.49496098429148,63.1,25.14,329220.72
-0.0041733416800166,54.12,13.78,10001.12
99.21919328244005,27.87,1.0,81066.92
3.0679972038537,54.44,23.56,941753.08
-4.575165491905781e-05,54.03,0.48,349714.03
1.6810916525743915,67.96,25.89,320740.0
59.03554654175117,46.24,1.0,150804.91
1.6810375336207508,68.0,28.31,650000.0
39.69272481196976,40.74,7.55,107701.22
0.6551655918181287,57.51,24.54,475070.28
104.59195336895648,33.25,12.79,279406.26
60.68943201588068,53.57,14.02,1164998.57
48.28189470437857,33.41,8.38,57424.45
2.4168975226800384,57.42,1.0,39999.42
271.5727126925256,62.36,10.84,74451.92
43.16113561851583,32.53,9.65,220922.19
1.0197751244353066,61.35,10.93,32578.35
92.9687284223284,30.45,7.33,30000.45
10.284993955419662,44.62,21.82,182571.43
-0.0002117651543262,49.47,1.0,22451.62
-0.0012000144001728,35.99,1.0,4579.64
201.9451798443856,44.23,12.18,180109.32
0.3230433394657561,42.4,18.96,200001.4
47.01314193221243,45.11,12.91,415185.73
12.179204529499977,48.11,1.0,59999.11
0.0012624840611387,37.56,1.0,107583.66
-0.0004812857388083,43.39,1.0,49998.39
0.0751119158746542,63.86,20.18,285999.86
-0.0013352963955056,59.28,24.64,74579.8
0.0008666591556206,39.38,10.04,18566.09
42.10575263451582,26.97,1.0,24331.23
18.5439481319884,29.79,9.12,43350.24
-0.0021533797027762,41.8,1.0,11493.28
7.723055772305577,40.51,17.32,232244.3
29.51768971918156,39.22,1.0,1610450.5
-87.52179940918133,40.85,10.18,19999.85
81.81649566185098,43.41,8.35,259291.72
10.1166391866227,39.68,15.54,1475817.31
99.73950956705268,28.21,1.0,945040.47
2.4203691634780986,59.07,25.41,199999.07
47.401673014059305,25.28,8.62,1386224.92
0.001646126748375,66.32,1.0,9000.32
1.8673317079484435,28.7,10.93,53695.1
4.535645350963515,57.42,1.0,39999.42
128.99040664765764,49.97,13.73,87891.52
27.322155886968,45.84,12.34,236755.91
0.9710309966928258,29.46,1.0,26561.54
-0.0232874819480578,44.46,9.89,29999.46
4.399248561953739,42.59,11.0,40944.79
44.92238168618525,72.4,22.09,19999.4
10.15972536958462,38.4,11.95,64999.4
1.631469851937364,37.32,17.96,190821.89
36.14208500592365,31.67,7.98,62614.97
-10.831390499005412,32.98,1.0,43333.31
136.7990321712162,49.71,21.94,259173.38
0.0005088469457413,35.14,13.91,38953.56
39.18965160430361,49.96,1.0,106420.0
54.78325189327714,37.25,15.18,293053.94
3.3361193631852406,29.71,1.0,66973.58
-0.0226051087545785,49.02,7.93,60000.02
25.168448861139765,31.23,8.3,237222.06
35.795646574023536,32.81,9.73,65324.64
156.8138286448959,67.33,28.64,164028.86
0.8883620981801091,26.86,1.0,42903.75
67.2677977301167,38.94,1.0,118937.17
0.0006961976846996,48.59,21.66,99999.59
178.85851543406176,28.39,1.0,95866.27
4.15101682269144,67.77,20.53,62812.7
30.920800170595857,36.7,14.53,19607.26
47.38566754256567,56.47,7.03,250000.47
-0.0001064285729489,75.56,30.71,555394.52
16.282631577744354,28.52,9.3,30869.66
24.398583427632225,30.44,1.0,45002.44
7.542418580999747,46.01,15.44,299215.93
0.5080179818565006,56.65,23.76,3945141.1
127.51886653763545,42.03,9.07,274699.93
111.73468990571338,64.51,23.85,4932433.69
3.871995999874996,56.49,8.58,29076.49
120.76524753547828,33.45,7.19,47125.82
29.222757859211267,25.83,1.0,15572.87
106.03641515681794,40.33,13.17,79187.48
-0.0003571441326576,35.02,1.0,80120.7
109.17394006719444,30.55,8.2,47033.99
3.527673306716813,66.79,23.21,807261.18
38.46736451809817,27.33,1.16,27999.33
0.0001111109876544,34.23,17.33,37054.35
-0.00015399993532,78.88,24.0,45001.89
-0.0002649994037513,84.01,12.16,19999.01
31.440303204464147,36.77,9.35,112242.97
-20.693454130289613,45.63,1.4,49999.63
18.37757454893218,68.25,17.23,932966.48
9.880513090845197,39.47,8.8,1365223.11
52.79332346587727,31.82,1.0,11999.82
0.0042664846299891,42.17,1.0,999999.17
48.294099318394274,47.25,1.0,118717.33
49.991673190295785,26.95,1.0,36730.45
57.40868413111056,42.6,1.0,229748.6
8.114093712536787,66.22,24.42,68961.19
292.932586652562,45.91,8.82,124446.66
39.32191438355239,54.15,15.91,50001.15
56.47011535409153,28.61,1.08,46901.01
54.596771548853305,26.61,1.0,52266.34
33.49188665838892,39.98,12.02,104533.2
4.202774740794208,48.24,1.0,100000.24
98.28236047095636,31.45,19.94,63560.97
2.38200222590574,32.28,7.62,29718.09
41.290426451327264,56.43,21.64,499999.43
65.96691522313428,26.02,1.0,62000.02
18.356931566164768,49.41,23.14,1034786.54
48.4936722229892,66.2,24.6,235224.56
34.6327441465923,61.26,1.0,29000.26
3.0013191820591243,32.84,12.15,32215.74
0.0003846139053311,50.1,1.0,40000.1
2.8637642774375105,35.91,15.84,49069.22
9.22195159126199,38.75,1.0,25923.9
99.4634278967376,30.0,9.01,20293.99
-0.0021801810640373,41.45,14.12,65000.45
36.17552780056003,31.23,8.3,237222.06
3.939202205829115,67.94,24.34,71914.53
-0.0021571893907997,22.25,1.58,85383.08
32.879468591795906,43.13,1.0,93988.43
10.68122490221756,73.27,24.67,64279.5
55.007672189276335,34.74,0.68,73745.46
70.0263474798099,38.96,1.0,104980.58
128.64780901460654,30.43,8.45,159393.27
-0.0002833336922226,40.91,11.74,34392.79
97.56051638867524,46.18,13.85,258570.61
24.96350427938673,32.82,1.0,32499.82
4.007212605944017,29.71,7.5,15000.71
46.47210431944696,27.51,1.0,40975.47
6.284032628300007,31.94,1.0,60456.12
22.311034572835258,75.75,15.72,11770.82
0.6159990473676592,36.57,13.32,29459.16
75.84972432717015,70.18,22.04,2494313.12
14.359831104322271,60.66,27.88,15001.66
129.1577389730333,31.99,7.48,58496.46
42.68830371929637,30.68,1.0,57048.22
34.67781510707065,64.58,22.75,449999.58
0.0008714209776171,27.05,1.0,49633.09
-2.0000004000000704e-05,38.85,1.0,18725.88
11.13426705003984,48.26,29.57,17624647.14
68.64645934227418,45.06,16.53,105449.11
95.95918245153663,56.08,19.54,100062.96
0.6892197314760095,34.96,12.94,24993.35
50.882130129748745,44.2,8.04,78089.51
15.777537190168353,40.69,15.47,250000.69
19.46656197319724,31.5,14.57,68801.66
101.83786716358344,29.0,9.89,187771.93
12.78548693603198,35.64,12.73,313170.9
16.20624874167841,28.62,1.0,21001.62
-0.0012125147017407,29.99,1.0,97621.34
55.860092205985744,37.27,0.99,83333.27
9.185297498446111,38.84,1.0,281372.82
0.0021110853089573,40.86,7.98,49999.86
22.55362621984728,57.86,11.94,188310.82
33.101038820557136,25.62,7.5,139944.57
24.516816073653786,43.47,1.36,40000.47
-0.0004066683204511,63.82,26.13,272226.0
-2.426575777020364,26.27,7.06,1.0
4.565504918275972,54.46,23.58,49999.46
50.14873312607877,25.34,14.17,259999.34
52.8914993069555,41.27,1.0,72927.36
37.00152472206272,29.63,8.3,207409.34
2.0149322043155085,32.53,9.35,54518.27
0.0002424236547305,51.73,19.62,19999.73
43.74996093747288,30.86,0.85,30907.21
4.278617173741743,41.95,19.27,811966.69
45.36083715635274,61.28,14.43,440092.45
7.615960648379631,33.45,12.57,50001.45
101.5949096217881,31.81,1.0,22999.81
19.84529243069016,34.55,8.56,60151.51
76.48026664881607,39.41,9.42,128183.75
48.4497596341668,33.25,9.86,138146.89
-0.000331580046818,29.85,1.67,80652.12
11.782535688886162,46.44,1.1,499999.44
158.09477586392532,36.11,12.99,72259.82
25.05018150483515,26.72,1.0,65393.7
-0.0003000009000027,27.37,1.0,17999.37
112.05771037449112,38.48,8.09,147451.32
23.82364561980024,50.31,11.18,72180.56
26.501767091723767,41.99,9.14,149998.99
5.9035714722857175,40.96,11.8,20000.96
0.0052997191148869,34.21,1.0,30126.62
47.05912941737265,27.92,1.0,603328.37
-1.626445737183149,42.41,17.8,21999.41
26.412323844298,55.66,22.75,99999.66
12.698831020890829,28.48,7.01,190720.0
0.3913710959327683,38.21,0.31,79999.21
36.2732925698842,53.54,7.66,3623316.76
54.450555311394375,35.73,10.02,208509.96
-0.000297521546345,34.66,9.78,42295.37
175.2359010830185,40.34,1.0,59337.34
-7.616009053848693,42.49,17.57,10001.49
-0.7072578924914676,40.04,8.25,25000.04
109.77385628154776,54.7,1.0,10000.7
6.699995511003006e-05,59.79,28.75,599461.19
22.48244338181315,41.03,1.0,77897.35
28.86582700668276,25.99,1.0,61360.31
38.88596803730023,28.7,1.0,34999.7
47.24673433486777,37.36,0.5,48331.36
64.95302739431163,26.6,1.0,161887.81
54.80151202268034,25.12,1.0,34281.99
9.935960061255594,56.56,18.27,475941.98
25.055498598901604,45.56,11.21,247957.19
34.328782650485365,44.25,1.0,10926.91
-0.0007611972677794,31.71,1.0,20832.05
22.39298285467462,30.37,10.85,47214.36
-0.6361396336742249,41.98,12.61,1207013.72
9.953768887637358,25.01,1.52,33423.08
1.6009552453043692,65.62,28.71,100001.62
114.77666411192192,48.98,18.43,20000.98
32.15201628198282,27.88,1.0,37811.17
-0.0050288243065937,36.72,1.54,17999.72
0.0002599993240017,36.72,10.82,15000.72
91.1690166714494,49.74,1.0,99999.74
9.336485796688782,32.98,1.0,249998.98
4.128217120711034,51.66,19.87,97500.66
91.56232468697408,40.67,13.6,107725.62
49.78883674150313,31.87,1.0,83038.22
1.9343933415105017,52.08,11.89,100002.08
129.80773205154702,30.45,8.37,77374.56
151.6249821808131,33.56,1.0,55039.33
82.22563226399524,40.42,14.63,99998.42
0.0010249894938576,38.49,1.0,9996.49
30.025060234651868,30.63,7.15,56982.31
17.148405072582,32.3,1.0,49101.21
-0.0007000049000343,32.78,1.0,152178.51
-9.666667601111203e-06,42.8,11.31,999998.8
2.802061235693143,29.79,13.22,99998.79
0.0007379255891008,39.67,1.0,6726.74
77.49266473479042,47.81,12.11,70916.32
2.142856683673568e-05,41.81,0.11,124360.91
-0.0009000081000729,30.86,1.0,27815.73
114.2350606551512,42.16,1.0,100001.16
0.0011533200317089,25.76,1.0,9998.76
4.5801505739768366e-05,40.41,1.2,33331.41
0.0003636350413271,34.91,1.58,39958.91
0.000438846994988,59.72,18.38,100000.72
70.91173853668,43.91,11.77,187921.86
16.799782180479216,29.09,1.0,35550.09
70.60128023738741,37.07,13.17,1183146.94
56.292470317970135,43.93,1.47,51752.06
119.8751225112232,29.14,1.0,56382.07
69.92336407447436,29.47,1.0,144285.9
0.6384741237144578,68.05,23.38,295758.01
1.2499998437500197e-05,49.04,20.21,275148.26
0.5587192924681188,53.24,22.27,500000.24
114.37234203759112,33.44,11.91,91154.66
44.87109818515781,33.49,10.71,999997.49
0.7059410236144844,29.47,1.0,27211.78
2.016427203461355,54.44,23.56,941753.08
0.0020199591968242,48.79,7.89,37501.79
-0.0038572916383917,50.19,1.0,22385.51
14.678528444979351,50.55,12.47,116771.7
33.71466287416125,33.19,16.44,730748.67
20.62152239730068,28.76,8.23,42194.84
39.345876912975214,24.58,1.0,89006.42
17.797860526829417,45.71,1.0,32500.71
12.052502346842877,36.85,7.18,439490.9
5.153464546754143,71.03,31.17,246100.78
45.30604968706998,35.19,1.0,278975.82
93.4413654553024,28.52,1.0,54151.6
112.34060509256368,54.8,13.82,58121.13
36.07839981717439,26.42,1.0,2999.42
129.05877147127765,45.99,13.66,269566.95
77.21520253148255,29.68,7.9,52643.66
53.40451368923511,34.37,13.28,282458.8
151.9543559208278,51.71,25.09,420615.71
25.304048363739284,36.4,13.33,779799.35
46.4367419772374,35.73,1.0,16091.03
103.90881833327784,30.29,9.9,50000.29
19.82450738646182,45.08,11.43,23917.31
109.08564544866258,58.93,1.0,249665.7
29.44967585374406,51.7,23.79,0.7
17.64305609649884,30.93,9.05,21106.92
-0.0004500020250091,36.87,1.0,42081.62
-0.0012444599310569,25.19,1.0,37210.69
-0.0002944453114223,62.25,18.74,30000.25
69.28164168547902,30.9,12.19,50509.28
0.2989490979479229,73.08,24.45,107505.5
47.84011003841397,30.9,10.79,59885.69
32.58393166557879,45.79,9.38,153463.47
230.670473910274,35.31,13.25,83169.65
4.701355965701688,51.97,22.41,5840841.77
75.25340849644768,34.23,13.4,39500.23
291.50322815799484,55.68,15.57,218652.33
